question,department,question_clean,date,answer_type,question_number,refNo,deputy,deputy_source,language,raw_question,department_paper,source_question_paragraph,source_pq_paragraph
"24. Deputy Cathy Bennett asked the Minister for Climate, Energy and the Environment his proposals to support consumers financially burdened by rising energy prices. [65973/26]",Climate,the minister for climate energy and the environment his proposals to support consumers financially burdened by rising energy prices 65973 26,2026-09-17,oral,24,65973/26,Cathy Bennett,CATHY BENNETT,en,"To ask the Minister for Climate, Energy and the Environment his proposals to support consumers financially burdened by rising energy prices.","Climate, Energy and the Environment",6267,6269
"25. Deputy Shane Moynihan asked the Minister for Climate, Energy and the Environment whether consideration is being given to the introduction of a boiler replacement or scrappage scheme for households that do not qualify for assistance under the SEAI warmer homes scheme; the supports currently available to assist such households in replacing older, inefficient and high-emission heating systems; and if he will make a statement on the matter. [65967/26]",Climate,the minister for climate energy and the environment whether consideration is being given to the introduction of a boiler replacement or scrappage scheme for households that do not qualify for assistance under the seai warmer homes scheme the supports currently available to assist such households in replacing older inefficient and high-emission heating systems and 65967 26,2026-09-17,oral,25,65967/26,Shane Moynihan,SHANE MOYNIHAN,en,"To ask the Minister for Climate, Energy and the Environment whether consideration is being given to the introduction of a boiler replacement or scrappage scheme for households that do not qualify for assistance under the SEAI warmer homes scheme; the supports currently available to assist such households in replacing older, inefficient and high-emission heating systems; and if he will make a statement on the matter.","Climate, Energy and the Environment",6271,6273
"26. Deputy Mairéad Farrell asked the Minister for Climate, Energy and the Environment if he has engaged with the Minister for Housing, Local Government and Heritage regarding developing guidelines for solar farms. [65912/26]",Climate,the minister for climate energy and the environment if he has engaged with the minister for housing local government and heritage regarding developing guidelines for solar farms 65912 26,2026-09-17,oral,26,65912/26,Mairéad Farrell,MAIRÉAD FARRELL,en,"To ask the Minister for Climate, Energy and the Environment if he has engaged with the Minister for Housing, Local Government and Heritage regarding developing guidelines for solar farms.","Climate, Energy and the Environment",6275,6277
"27. Deputy Paul Lawless asked the Minister for Climate, Energy and the Environment the total amount of funding transferred from the NORA levy to the Climate Action Fund (CAF) in each of the years from 2020 to 2025; the projected transfer for 2026; the total annual expenditure drawn down from CAF over the same period; the current unspent balance remaining in the fund’s account; and if he will make a statement on the matter. [64909/26]",Climate,the minister for climate energy and the environment the total amount of funding transferred from the nora levy to the climate action fund caf in each of the years from 2020 to 2025 the projected transfer for 2026 the total annual expenditure drawn down from caf over the same period the current unspent balance remaining in the fund s account and 64909 26,2026-09-17,oral,27,64909/26,Paul Lawless,PAUL LAWLESS,en,"To ask the Minister for Climate, Energy and the Environment the total amount of funding transferred from the NORA levy to the Climate Action Fund (CAF) in each of the years from 2020 to 2025; the projected transfer for 2026; the total annual expenditure drawn down from CAF over the same period; the current unspent balance remaining in the fund’s account; and if he will make a statement on the matter.","Climate, Energy and the Environment",6279,6281
"28. Deputy Jennifer Whitmore asked the Minister for Climate, Energy and the Environment if he will commission a report into the number of data centres that the Irish energy grid and water networks can handle; and if he will make a statement on the matter. [65430/26]",Climate,the minister for climate energy and the environment if he will commission a report into the number of data centres that the irish energy grid and water networks can handle and 65430 26,2026-09-17,oral,28,65430/26,Jennifer Whitmore,JENNIFER WHITMORE,en,"To ask the Minister for Climate, Energy and the Environment if he will commission a report into the number of data centres that the Irish energy grid and water networks can handle; and if he will make a statement on the matter.","Climate, Energy and the Environment",6283,6285
"29. Deputy Grace Boland asked the Minister for Climate, Energy and the Environment the measures being taken to reduce waiting times under the warmer homes scheme; the target waiting time for applicants by the end of 2026 and 2027; and whether additional delivery capacity will be put in place to ensure increased funding results in a corresponding increase in completed home energy upgrades. [65127/26]",Climate,the minister for climate energy and the environment the measures being taken to reduce waiting times under the warmer homes scheme the target waiting time for applicants by the end of 2026 and 2027 and whether additional delivery capacity will be put in place to ensure increased funding results in a corresponding increase in completed home energy upgrades 65127 26,2026-09-17,oral,29,65127/26,Grace Boland,GRACE BOLAND,en,"To ask the Minister for Climate, Energy and the Environment the measures being taken to reduce waiting times under the warmer homes scheme; the target waiting time for applicants by the end of 2026 and 2027; and whether additional delivery capacity will be put in place to ensure increased funding results in a corresponding increase in completed home energy upgrades.","Climate, Energy and the Environment",6287,6289
"30. Deputy Albert Dolan asked the Minister for Climate, Energy and the Environment the measures his Department is taking to ensure that local communities are provided with clear, accessible and comprehensive information regarding large-scale renewable energy developments, including solar farms, battery energy storage systems and associated grid infrastructure. [64931/26]",Climate,the minister for climate energy and the environment the measures his department is taking to ensure that local communities are provided with clear accessible and comprehensive information regarding large-scale renewable energy developments including solar farms battery energy storage systems and associated grid infrastructure 64931 26,2026-09-17,oral,30,64931/26,Albert Dolan,ALBERT DOLAN,en,"To ask the Minister for Climate, Energy and the Environment the measures his Department is taking to ensure that local communities are provided with clear, accessible and comprehensive information regarding large-scale renewable energy developments, including solar farms, battery energy storage systems and associated grid infrastructure.","Climate, Energy and the Environment",6291,6293
"31. Deputy Séamus Mcgrath asked the Minister for Climate, Energy and the Environment if he will expand the role of the Commission for Regulation of Utilities to regulate retail consumer energy prices. [65840/26]",Climate,the minister for climate energy and the environment if he will expand the role of the commission for regulation of utilities to regulate retail consumer energy prices 65840 26,2026-09-17,oral,31,65840/26,Séamus Mcgrath,SÉAMUS MCGRATH,en,"To ask the Minister for Climate, Energy and the Environment if he will expand the role of the Commission for Regulation of Utilities to regulate retail consumer energy prices.","Climate, Energy and the Environment",6295,6297
"32. Deputy Louis O'Hara asked the Minister for Climate, Energy and the Environment the input his Department has had into the development of wind energy development guidelines as initiated by the Department for Housing; Local Government and Heritage. [64891/26]",Climate,the minister for climate energy and the environment the input his department has had into the development of wind energy development guidelines as initiated by the department for housing local government and heritage 64891 26,2026-09-17,oral,32,64891/26,Louis O'Hara,LOUIS O'HARA,en,"To ask the Minister for Climate, Energy and the Environment the input his Department has had into the development of wind energy development guidelines as initiated by the Department for Housing; Local Government and Heritage.","Climate, Energy and the Environment",6299,6301
"33. Deputy Brendan Smith asked the Minister for Climate, Energy and the Environment the up-to-date position in relation to the implementation of additional legislative measures to protect electricity transmission lines and enable the establishment of forestry corridors; and if he will make a statement on the matter. [65863/26]",Climate,the minister for climate energy and the environment the up-to-date position the implementation of additional legislative measures to protect electricity transmission lines and enable the establishment of forestry corridors and 65863 26,2026-09-17,oral,33,65863/26,Brendan Smith,BRENDAN SMITH,en,"To ask the Minister for Climate, Energy and the Environment the up-to-date position in relation to the implementation of additional legislative measures to protect electricity transmission lines and enable the establishment of forestry corridors; and if he will make a statement on the matter.","Climate, Energy and the Environment",6303,6305
"34. Deputy Naoise Ó Muirí asked the Minister for Climate, Energy and the Environment the actions being taken to address delays in the development of offshore wind energy projects; the reasons a number of projects remain behind schedule; the impact these delays will have on the achievement of Ireland's offshore renewable energy targets; and if he will make a statement on the matter. [65767/26]",Climate,the minister for climate energy and the environment the actions being taken to address delays in the development of offshore wind energy projects the reasons a number of projects remain behind schedule the impact these delays will have on the achievement of ireland s offshore renewable energy targets and 65767 26,2026-09-17,oral,34,65767/26,Naoise Ó Muirí,NAOISE Ó MUIRÍ,en,"To ask the Minister for Climate, Energy and the Environment the actions being taken to address delays in the development of offshore wind energy projects; the reasons a number of projects remain behind schedule; the impact these delays will have on the achievement of Ireland's offshore renewable energy targets; and if he will make a statement on the matter.","Climate, Energy and the Environment",6307,6309
"35. Deputy Edward Timmins asked the Minister for Climate, Energy and the Environment the measures that are being taken to reduce household electricity bills. [65958/26]",Climate,the minister for climate energy and the environment the measures that are being taken to reduce household electricity bills 65958 26,2026-09-17,oral,35,65958/26,Edward Timmins,EDWARD TIMMINS,en,"To ask the Minister for Climate, Energy and the Environment the measures that are being taken to reduce household electricity bills.","Climate, Energy and the Environment",6311,6313
"36. Deputy James Geoghegan asked the Minister for Climate, Energy and the Environment if he will provide an update on the general scheme of the Private Wires Bill 2025; and when he expects legislation to be introduced. [65701/26]",Climate,the minister for climate energy and the environment if he will provide an update on the general scheme of the private wires bill 2025 and when he expects legislation to be introduced 65701 26,2026-09-17,oral,36,65701/26,James Geoghegan,JAMES GEOGHEGAN,en,"To ask the Minister for Climate, Energy and the Environment if he will provide an update on the general scheme of the Private Wires Bill 2025; and when he expects legislation to be introduced.","Climate, Energy and the Environment",6315,6317
"37. Deputy Louis O'Hara asked the Minister for Climate, Energy and the Environment the measures his Department is taking to improve energy affordability. [64895/26]",Climate,the minister for climate energy and the environment the measures his department is taking to improve energy affordability 64895 26,2026-09-17,oral,37,64895/26,Louis O'Hara,LOUIS O'HARA,en,"To ask the Minister for Climate, Energy and the Environment the measures his Department is taking to improve energy affordability.","Climate, Energy and the Environment",6319,6321
"38. Deputy Albert Dolan asked the Minister for Climate, Energy and the Environment the national framework governing the development and operation of battery energy storage systems; and whether he plans to review current guidance relating to safety standards and emergency response procedures. [64932/26]",Climate,the minister for climate energy and the environment the national framework governing the development and operation of battery energy storage systems and whether he plans to review current guidance relating to safety standards and emergency response procedures 64932 26,2026-09-17,oral,38,64932/26,Albert Dolan,ALBERT DOLAN,en,"To ask the Minister for Climate, Energy and the Environment the national framework governing the development and operation of battery energy storage systems; and whether he plans to review current guidance relating to safety standards and emergency response procedures.","Climate, Energy and the Environment",6323,6325
"39. Deputy Pádraig O'Sullivan asked the Minister for Climate, Energy and the Environment his Department's assessment of the outlook for household electricity and gas prices over winter 2026–2027, in view of continuing disruption to LNG supply through the Strait of Hormuz; the contingency measures in place to protect households at risk of energy poverty; and the engagement he has had with the Commission for Regulation of Utilities on customer protections for the coming winter. [65859/26]",Climate,the minister for climate energy and the environment his department s assessment of the outlook for household electricity and gas prices over winter 2026 2027 in view of continuing disruption to lng supply through the strait of hormuz the contingency measures in place to protect households at risk of energy poverty and the engagement he has had with the commission for regulation of utilities on customer protections for the coming winter 65859 26,2026-09-17,oral,39,65859/26,Pádraig O'Sullivan,PÁDRAIG O'SULLIVAN,en,"To ask the Minister for Climate, Energy and the Environment his Department's assessment of the outlook for household electricity and gas prices over winter 2026–2027, in view of continuing disruption to LNG supply through the Strait of Hormuz; the contingency measures in place to protect households at risk of energy poverty; and the engagement he has had with the Commission for Regulation of Utilities on customer protections for the coming winter.","Climate, Energy and the Environment",6327,6329
"40. Deputy Naoise Ó Cearúil asked the Minister for Climate, Energy and the Environment the measures being taken to ensure that investment in electricity generation and grid infrastructure keeps pace with growing demand from households, businesses and large energy users. [65913/26]",Climate,the minister for climate energy and the environment the measures being taken to ensure that investment in electricity generation and grid infrastructure keeps pace with growing demand from households businesses and large energy users 65913 26,2026-09-17,oral,40,65913/26,Naoise Ó Cearúil,NAOISE Ó CEARÚIL,en,"To ask the Minister for Climate, Energy and the Environment the measures being taken to ensure that investment in electricity generation and grid infrastructure keeps pace with growing demand from households, businesses and large energy users.","Climate, Energy and the Environment",6331,6333
"41. Deputy Peter Roche asked the Minister for Climate, Energy and the Environment the input his Department has had into the development of the revised Wind Energy Guidelines. [65691/26]",Climate,the minister for climate energy and the environment the input his department has had into the development of the revised wind energy guidelines 65691 26,2026-09-17,oral,41,65691/26,Peter Roche,PETER ROCHE,en,"To ask the Minister for Climate, Energy and the Environment the input his Department has had into the development of the revised Wind Energy Guidelines.","Climate, Energy and the Environment",6335,6337
"42. Deputy Ruairí Ó Murchú asked the Minister for Climate, Energy and the Environment to outline the plans, to 2030, for the development of district and communal heating systems. [65853/26]",Climate,the minister for climate energy and the environment the plans to 2030 for the development of district and communal heating systems 65853 26,2026-09-17,oral,42,65853/26,Ruairí Ó Murchú,RUAIRÍ Ó MURCHÚ,en,"To ask the Minister for Climate, Energy and the Environment to outline the plans, to 2030, for the development of district and communal heating systems.","Climate, Energy and the Environment",6339,6341
"43. Deputy John Clendennen asked the Minister for Climate, Energy and the Environment his plans to address the particular challenges associated with decarbonising rural homes that remain dependent on oil (kerosene) and other fossil fuels for heating; and whether his Department is developing a transitional pathway for households for which immediate installation of a heat pump and associated retrofit works may not be technically or financially feasible. [65877/26]",Climate,the minister for climate energy and the environment his plans to address the particular challenges associated with decarbonising rural homes that remain dependent on oil kerosene and other fossil fuels for heating and whether his department is developing a transitional pathway for households for which immediate installation of a heat pump and associated retrofit works may not be technically or financially feasible 65877 26,2026-09-17,oral,43,65877/26,John Clendennen,JOHN CLENDENNEN,en,"To ask the Minister for Climate, Energy and the Environment his plans to address the particular challenges associated with decarbonising rural homes that remain dependent on oil (kerosene) and other fossil fuels for heating; and whether his Department is developing a transitional pathway for households for which immediate installation of a heat pump and associated retrofit works may not be technically or financially feasible.","Climate, Energy and the Environment",6343,6345
"44. Deputy Pádraig O'Sullivan asked the Minister for Climate, Energy and the Environment the schemes under his Department's remit funded from carbon tax receipts, including home energy upgrade grants, and the 2026 allocation to each; the estimated impact on those schemes of the deferral of the scheduled carbon tax increase from 1 May to 14 October 2026, and of any further deferral; and the way in which a resulting shortfall will be met. [65860/26]",Climate,the minister for climate energy and the environment the schemes under his department s remit funded from carbon tax receipts including home energy upgrade grants and the 2026 allocation to each the estimated impact on those schemes of the deferral of the scheduled carbon tax increase from 1 may to 14 october 2026 and of any further deferral and the way in which a resulting shortfall will be met 65860 26,2026-09-17,oral,44,65860/26,Pádraig O'Sullivan,PÁDRAIG O'SULLIVAN,en,"To ask the Minister for Climate, Energy and the Environment the schemes under his Department's remit funded from carbon tax receipts, including home energy upgrade grants, and the 2026 allocation to each; the estimated impact on those schemes of the deferral of the scheduled carbon tax increase from 1 May to 14 October 2026, and of any further deferral; and the way in which a resulting shortfall will be met.","Climate, Energy and the Environment",6347,6349
"45. Deputy Ciarán Ahern asked the Minister for Climate, Energy and the Environment for an update on the status of the Climate Action Plan 2026; and if he will make a statement on the matter. [65972/26]",Climate,the minister for climate energy and the environment for an update on the status of the climate action plan 2026 and 65972 26,2026-09-17,oral,45,65972/26,Ciarán Ahern,CIARÁN AHERN,en,"To ask the Minister for Climate, Energy and the Environment for an update on the status of the Climate Action Plan 2026; and if he will make a statement on the matter.","Climate, Energy and the Environment",6351,6353
"46. Deputy Matt Carthy asked the Minister for Climate, Energy and the Environment if he or his senior officials have had any meetings with National Waste Collection Permit Office since March 2025; the issues discussed at any such meeting; and if he will make a statement on the matter. [65950/26]",Climate,the minister for climate energy and the environment if he or his senior officials have had any meetings with national waste collection permit office since march 2025 the issues discussed at any such meeting and 65950 26,2026-09-17,oral,46,65950/26,Matt Carthy,MATT CARTHY,en,"To ask the Minister for Climate, Energy and the Environment if he or his senior officials have had any meetings with National Waste Collection Permit Office since March 2025; the issues discussed at any such meeting; and if he will make a statement on the matter.","Climate, Energy and the Environment",6355,6357
"47. Deputy John Clendennen asked the Minister for Climate, Energy and the Environment the role he envisages for sustainable bio-liquids, renewable liquid fuels and other lower carbon heating solutions in reducing emissions from rural homes during their transition away from fossil fuel heating; and whether such fuel options could provide an interim decarbonisation pathway for such households. [65878/26]",Climate,the minister for climate energy and the environment the role he envisages for sustainable bio-liquids renewable liquid fuels and other lower carbon heating solutions in reducing emissions from rural homes during their transition away from fossil fuel heating and whether such fuel options could provide an interim decarbonisation pathway for such households 65878 26,2026-09-17,oral,47,65878/26,John Clendennen,JOHN CLENDENNEN,en,"To ask the Minister for Climate, Energy and the Environment the role he envisages for sustainable bio-liquids, renewable liquid fuels and other lower carbon heating solutions in reducing emissions from rural homes during their transition away from fossil fuel heating; and whether such fuel options could provide an interim decarbonisation pathway for such households.","Climate, Energy and the Environment",6359,6361
"48. Deputy Darren O'Rourke asked the Minister for Climate, Energy and the Environment the measures he is taking to reduce the cost of electricity to households. [64789/26]",Climate,the minister for climate energy and the environment the measures he is taking to reduce the cost of electricity to households 64789 26,2026-09-17,oral,48,64789/26,Darren O'Rourke,DARREN O'ROURKE,en,"To ask the Minister for Climate, Energy and the Environment the measures he is taking to reduce the cost of electricity to households.","Climate, Energy and the Environment",6363,6365
"49. Deputy Cathy Bennett asked the Minister for Climate, Energy and the Environment the current number of consumers in arrears regarding electricity bills; and the cadence at which such data is reported to Government. [65975/26]",Climate,the minister for climate energy and the environment the current number of consumers in arrears regarding electricity bills and the cadence at which such data is reported to government 65975 26,2026-09-17,oral,49,65975/26,Cathy Bennett,CATHY BENNETT,en,"To ask the Minister for Climate, Energy and the Environment the current number of consumers in arrears regarding electricity bills; and the cadence at which such data is reported to Government.","Climate, Energy and the Environment",6367,6369
"50. Deputy Ruairí Ó Murchú asked the Minister for Climate, Energy and the Environment the steps that are being taken to reduce the applications backlog in the warmer homes scheme. [65851/26]",Climate,the minister for climate energy and the environment the steps that are being taken to reduce the applications backlog in the warmer homes scheme 65851 26,2026-09-17,oral,50,65851/26,Ruairí Ó Murchú,RUAIRÍ Ó MURCHÚ,en,"To ask the Minister for Climate, Energy and the Environment the steps that are being taken to reduce the applications backlog in the warmer homes scheme.","Climate, Energy and the Environment",6371,6373
"51. Deputy Naoise Ó Cearúil asked the Minister for Climate, Energy and the Environment the progress made in implementing the requirement that new data centre developments match at least 80% of their electricity demand with new renewable generation. [65914/26]",Climate,the minister for climate energy and the environment the progress made in implementing the requirement that new data centre developments match at least 80 of their electricity demand with new renewable generation 65914 26,2026-09-17,oral,51,65914/26,Naoise Ó Cearúil,NAOISE Ó CEARÚIL,en,"To ask the Minister for Climate, Energy and the Environment the progress made in implementing the requirement that new data centre developments match at least 80% of their electricity demand with new renewable generation.","Climate, Energy and the Environment",6375,6377
"52. Deputy Pa Daly asked the Minister for Climate, Energy and the Environment if he will report on progress to deliver offshore wind; the earliest date a project will commence construction; the projects and work he anticipates will have been delivered by 2030; and if he will make a statement on the matter. [65905/26]",Climate,the minister for climate energy and the environment if he will report on progress to deliver offshore wind the earliest date a project will commence construction the projects and work he anticipates will have been delivered by 2030 and 65905 26,2026-09-17,oral,52,65905/26,Pa Daly,PA DALY,en,"To ask the Minister for Climate, Energy and the Environment if he will report on progress to deliver offshore wind; the earliest date a project will commence construction; the projects and work he anticipates will have been delivered by 2030; and if he will make a statement on the matter.","Climate, Energy and the Environment",6379,6381
"53. Deputy Brendan Smith asked the Minister for Climate, Energy and the Environment if it is proposed to implement additional measures that would assist in the reduction of littering in public places and along roads throughout the country; and if he will make a statement on the matter. [65864/26]",Climate,the minister for climate energy and the environment if it is proposed to implement additional measures that would assist in the reduction of littering in public places and along roads throughout the country and 65864 26,2026-09-17,oral,53,65864/26,Brendan Smith,BRENDAN SMITH,en,"To ask the Minister for Climate, Energy and the Environment if it is proposed to implement additional measures that would assist in the reduction of littering in public places and along roads throughout the country; and if he will make a statement on the matter.","Climate, Energy and the Environment",6383,6385
"54. Deputy Richard Boyd Barrett asked the Minister for Climate, Energy and the Environment if he has read a report (details supplied); and to outline his plans to deal with the increased costs of electricity for households as a result of data centre usage. [65815/26]",Climate,the minister for climate energy and the environment if he has read a report details supplied and his plans to deal with the increased costs of electricity for households as a result of data centre usage 65815 26,2026-09-17,oral,54,65815/26,Richard Boyd Barrett,RICHARD BOYD BARRETT,en,"To ask the Minister for Climate, Energy and the Environment if he has read a report (details supplied); and to outline his plans to deal with the increased costs of electricity for households as a result of data centre usage.","Climate, Energy and the Environment",6387,6389
"55. Deputy Joe Neville asked the Minister for Climate, Energy and the Environment the measures his Department hopes to introduce as part of the budget to reduce energy costs for businesses. [65852/26]",Climate,the minister for climate energy and the environment the measures his department hopes to introduce as part of the budget to reduce energy costs for businesses 65852 26,2026-09-17,oral,55,65852/26,Joe Neville,JOE NEVILLE,en,"To ask the Minister for Climate, Energy and the Environment the measures his Department hopes to introduce as part of the budget to reduce energy costs for businesses.","Climate, Energy and the Environment",6391,6393
"56. Deputy Joe Cooney asked the Minister for Climate, Energy and the Environment the number of grants that have been awarded for geothermal heat pump systems, by county, for each of the years 2024, 2025 and to date in 2026; and the actions his Department is taking to raise awareness of these systems and increase the numbers of such grants. [65883/26]",Climate,the minister for climate energy and the environment the number of grants that have been awarded for geothermal heat pump systems by county for each of the years 2024 2025 and to date in 2026 and the actions his department is taking to raise awareness of these systems and increase the numbers of such grants 65883 26,2026-09-17,oral,56,65883/26,Joe Cooney,JOE COONEY,en,"To ask the Minister for Climate, Energy and the Environment the number of grants that have been awarded for geothermal heat pump systems, by county, for each of the years 2024, 2025 and to date in 2026; and the actions his Department is taking to raise awareness of these systems and increase the numbers of such grants.","Climate, Energy and the Environment",6395,6397
"57. Deputy Richard Boyd Barrett asked the Minister for Climate, Energy and the Environment the additional supports he is considering to help families cope with increasing home-heating oil prices. [65816/26]",Climate,the minister for climate energy and the environment the additional supports he is considering to help families cope with increasing home-heating oil prices 65816 26,2026-09-17,oral,57,65816/26,Richard Boyd Barrett,RICHARD BOYD BARRETT,en,"To ask the Minister for Climate, Energy and the Environment the additional supports he is considering to help families cope with increasing home-heating oil prices.","Climate, Energy and the Environment",6399,6401
"64. Deputy Naoise Ó Cearúil asked the Minister for Children, Disability and Equality the progress that has been made towards the Programme for Government's commitments to further reduce childcare costs for families; the measures implemented to date to improve affordability; the planned measures to improve affordability and availability of childcare for families. [65916/26]",Children,the minister for children disability and equality the progress that has been made towards the programme for government s commitments to further reduce childcare costs for families the measures implemented to date to improve affordability the planned measures to improve affordability and availability of childcare for families 65916 26,2026-09-17,oral,64,65916/26,Naoise Ó Cearúil,NAOISE Ó CEARÚIL,en,"To ask the Minister for Children, Disability and Equality the progress that has been made towards the Programme for Government's commitments to further reduce childcare costs for families; the measures implemented to date to improve affordability; the planned measures to improve affordability and availability of childcare for families.","Children, Disability and Equality",6406,6408
"65. Deputy Thomas Gould asked the Minister for Children, Disability and Equality the amount spent on litigating judicial reviews in Cork for failure to complete AON in the necessary timeframe since 2020. [65644/26]",Children,the minister for children disability and equality the amount spent on litigating judicial reviews in cork for failure to complete aon in the necessary timeframe since 2020 65644 26,2026-09-17,oral,65,65644/26,Thomas Gould,THOMAS GOULD,en,"To ask the Minister for Children, Disability and Equality the amount spent on litigating judicial reviews in Cork for failure to complete AON in the necessary timeframe since 2020.","Children, Disability and Equality",6410,6412
"66. Deputy Edward Timmins asked the Minister for Children, Disability and Equality in the targeted plans to reduce childcare costs for parents, are there plans in place to review the Core Funding Programme to ensure that funding reflects the increasing costs faced by childcare providers and if consideration will be given to increasing funding and, where necessary, allowing providers greater flexibility to adjust fees to ensure the continued financial viability and sustainability of services. [65960/26]",Children,the minister for children disability and equality in the targeted plans to reduce childcare costs for parents are there plans in place to review the core funding programme to ensure that funding reflects the increasing costs faced by childcare providers and if consideration will be given to increasing funding and where necessary allowing providers greater flexibility to adjust fees to ensure the continued financial viability and sustainability of services 65960 26,2026-09-17,oral,66,65960/26,Edward Timmins,EDWARD TIMMINS,en,"To ask the Minister for Children, Disability and Equality in the targeted plans to reduce childcare costs for parents, are there plans in place to review the Core Funding Programme to ensure that funding reflects the increasing costs faced by childcare providers and if consideration will be given to increasing funding and, where necessary, allowing providers greater flexibility to adjust fees to ensure the continued financial viability and sustainability of services.","Children, Disability and Equality",6414,6416
"67. Deputy Matt Carthy asked the Minister for Children, Disability and Equality the number of children on the waiting list for an assessment of need in counties Cavan and Monaghan, by county; and the number waiting more than three, six and 12 months. [65953/26]",Children,the minister for children disability and equality the number of children on the waiting list for an assessment of need in counties cavan and monaghan by county and the number waiting more than three six and 12 months 65953 26,2026-09-17,oral,67,65953/26,Matt Carthy,MATT CARTHY,en,"To ask the Minister for Children, Disability and Equality the number of children on the waiting list for an assessment of need in counties Cavan and Monaghan, by county; and the number waiting more than three, six and 12 months.","Children, Disability and Equality",6418,6420
"68. Deputy Mark Wall asked the Minister for Children, Disability and Equality if she will consider increasing the duration of parent’s leave to support more working parents to stay at home with their children during the first year, given her Department has policy and legal responsibility for all family leaves. [65895/26]",Children,the minister for children disability and equality if she will consider increasing the duration of parent s leave to support more working parents to stay at home with their children during the first year given her department has policy and legal responsibility for all family leaves 65895 26,2026-09-17,oral,68,65895/26,Mark Wall,MARK WALL,en,"To ask the Minister for Children, Disability and Equality if she will consider increasing the duration of parent’s leave to support more working parents to stay at home with their children during the first year, given her Department has policy and legal responsibility for all family leaves.","Children, Disability and Equality",6422,6424
"69. Deputy Mark Wall asked the Minister for Children, Disability and Equality to give an update on the sites to be selected for the rollout of the State-led childcare pilot; and if she has considered the inclusion of County Kildare given it has one of the lowest levels of community childcare provision. [65891/26]",Children,the minister for children disability and equality to give an update on the sites to be selected for the rollout of the state-led childcare pilot and if she has considered the inclusion of county kildare given it has one of the lowest levels of community childcare provision 65891 26,2026-09-17,oral,69,65891/26,Mark Wall,MARK WALL,en,"To ask the Minister for Children, Disability and Equality to give an update on the sites to be selected for the rollout of the State-led childcare pilot; and if she has considered the inclusion of County Kildare given it has one of the lowest levels of community childcare provision.","Children, Disability and Equality",6426,6428
"70. Deputy Joe Cooney asked the Minister for Children, Disability and Equality if she will confirm that pay increases agreed under the public sector pay discussions will automatically apply to health and social care workers employed by Section 39 organisations. [65462/26]",Children,the minister for children disability and equality if she will confirm that pay increases agreed under the public sector pay discussions will automatically apply to health and social care workers employed by section 39 organisations 65462 26,2026-09-17,oral,70,65462/26,Joe Cooney,JOE COONEY,en,"To ask the Minister for Children, Disability and Equality if she will confirm that pay increases agreed under the public sector pay discussions will automatically apply to health and social care workers employed by Section 39 organisations.","Children, Disability and Equality",6430,6432
"71. Deputy Keira Keogh asked the Minister for Children, Disability and Equality the measures she is considering in Budget 2027 to expand childcare capacity, particularly in rural areas experiencing significant shortages of places; and if she will make a statement on the matter. [65983/26]",Children,the minister for children disability and equality the measures she is considering in budget 2027 to expand childcare capacity particularly in rural areas experiencing significant shortages of places and 65983 26,2026-09-17,oral,71,65983/26,Keira Keogh,KEIRA KEOGH,en,"To ask the Minister for Children, Disability and Equality the measures she is considering in Budget 2027 to expand childcare capacity, particularly in rural areas experiencing significant shortages of places; and if she will make a statement on the matter.","Children, Disability and Equality",6434,6436
"72. Deputy Darren O'Rourke asked the Minister for Children, Disability and Equality the measures she is taking to increase residential places for adults with intellectual disabilities in County Meath; and the number of new residential places planned for 2026 and 2027. [64790/26]",Children,the minister for children disability and equality the measures she is taking to increase residential places for adults with intellectual disabilities in county meath and the number of new residential places planned for 2026 and 2027 64790 26,2026-09-17,oral,72,64790/26,Darren O'Rourke,DARREN O'ROURKE,en,"To ask the Minister for Children, Disability and Equality the measures she is taking to increase residential places for adults with intellectual disabilities in County Meath; and the number of new residential places planned for 2026 and 2027.","Children, Disability and Equality",6438,6440
"73. Deputy Keira Keogh asked the Minister for Children, Disability and Equality if her Department has assessed the impact that the lack of affordable childcare could have on labour market participation, particularly among women; and if she will make a statement on the matter. [65982/26]",Children,the minister for children disability and equality if her department has assessed the impact that the lack of affordable childcare could have on labour market participation particularly among women and 65982 26,2026-09-17,oral,73,65982/26,Keira Keogh,KEIRA KEOGH,en,"To ask the Minister for Children, Disability and Equality if her Department has assessed the impact that the lack of affordable childcare could have on labour market participation, particularly among women; and if she will make a statement on the matter.","Children, Disability and Equality",6442,6444
